MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Unnamed: 13,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-04-01 09:15:50,1.11.0,FR1_R,0,3.89,1,1,Right,Right,,0,,1,,0,0,,,0.04,,
2023-04-01 09:18:16,1.11.0,FR1_R,0,3.89,3,1,RightWithPellet,Right,,0,,2,,0,0,,,0.1,,
2023-04-01 09:21:06,1.11.0,FR1_R,0,3.89,3,1,RightWithPellet,Right,,0,,3,,0,0,,,0.02,,
2023-04-01 09:38:11,1.11.0,FR1_R,0,3.9,3,1,Pellet,Right,0.0,0,1.0,3,,1,0,Timed_out,,,0.00518134715025907,1.0
2023-04-01 09:41:30,1.11.0,FR1_R,0,3.9,1,1,Left,Right,1.0,1,1.0,3,,1,0,,,0.05,0.00518134715025907,0.5
2023-04-01 09:46:09,1.11.0,FR1_R,0,3.89,1,1,Left,Right,2.0,2,1.0,3,,1,0,,,0.27,0.00518134715025907,0.333333333333333
2023-04-01 10:49:51,1.11.0,FR1_R,0,3.89,1,1,Left,Right,3.0,3,1.0,3,,1,0,,,0.0,0.00518134715025907,0.25
2023-04-01 11:22:00,1.11.0,FR1_R,0,3.9,1,1,Right,Right,3.0,3,2.0,4,,1,0,,,0.57,0.00518134715025907,0.4
2023-04-01 11:22:08,1.11.0,FR1_R,0,3.89,1,1,RightWithPellet,Right,3.0,3,3.0,5,,1,0,,,0.28,0.00518134715025907,0.5
2023-04-01 11:22:12,1.11.0,FR1_R,0,3.89,1,1,Pellet,Right,3.0,3,3.0,5,,2,0,11.7,6241.0,,0.0103626943005181,0.5
2023-04-01 11:23:41,1.11.0,FR1_R,0,3.89,1,1,Right,Right,3.0,3,4.0,6,,2,0,,,0.08,0.0103626943005181,0.571428571428571
2023-04-01 11:23:54,1.11.0,FR1_R,0,3.89,2,1,Pellet,Right,3.0,3,4.0,6,,3,0,10.04,101.0,,0.0155440414507772,0.571428571428571
2023-04-01 11:24:49,1.11.0,FR1_R,0,3.89,1,1,Right,Right,3.0,3,5.0,7,,3,0,,,0.03,0.0155440414507772,0.625
2023-04-01 11:24:54,1.11.0,FR1_R,0,3.9,1,1,RightWithPellet,Right,3.0,3,6.0,8,,3,0,,,0.03,0.0155440414507772,0.666666666666667
2023-04-01 11:24:55,1.11.0,FR1_R,0,3.9,1,1,Pellet,Right,3.0,3,6.0,8,,4,0,5.64,62.0,,0.0207253886010363,0.666666666666667
2023-04-01 11:25:36,1.11.0,FR1_R,0,3.89,1,1,Right,Right,3.0,3,7.0,9,,4,0,,,0.27,0.0207253886010363,0.7
